Date	Rain mm/day	Tmax degC	Tmin degC	rHmean %	sunshine %	Windspeed m/s
15.10.1999 	4.9	16.1	7.3	86	31	1.9
16.10.1999 	0.1	13.3	1.0	75	98	1.2
17.10.1999 	4.1	10.9	-0.8	79	99	2.9
18.10.1999 	2.0	10.2	-1.0	79	89	2.9
19.10.1999 	0.2	10.4	-0.6	72	94	2.9
20.10.1999 	9.9	11.2	1.4	65	69	2.9
21.10.1999 	8.9	8.4	1.4	77	13	1.9
22.10.1999 	1.4	14.1	0.7	83	46	1.2
23.10.1999 	0.4	12.3	8.6	93	0	2.9
24.10.1999 	18.4	12.8	5.1	97	18	2.4
25.10.1999 	6.3	12.3	9.4	94	3	2.4
26.10.1999 	12.0	15.1	8.0	88	30	2.9
27.10.1999 	0.0	15.3	7.4	83	37	2.9
28.10.1999 	0.2	9.1	3.8	99	0	1.2
29.10.1999 	2.4	15.9	6.0	87	59	1.2
30.10.1999 	0.3	16.4	6.9	87	35	1.9
31.10.1999 	8.7	15.0	7.5	79	55	2.9
01.11.1999 	2.9	14.5	1.2	80	61	2.9
02.11.1999 	8.7	14.0	10.1	98	0	1.9
03.11.1999 	1.4	13.4	2.3	87	85	1.2
04.11.1999 	0.3	10.3	1.3	90	67	2.4
05.11.1999 	0.0	10.6	0.5	89	0	1.9
06.11.1999 	4.4	11.6	5.2	74	15	4.3
07.11.1999 	10.5	7.8	4.6	93	0	1.9
08.11.1999 	0.2	9.5	5.8	90	8	3.7
09.11.1999 	13.9	9.0	5.1	87	1	2.4
10.11.1999 	1.1	7.7	6.4	88	0	3.7
11.11.1999 	0.2	6.5	3.1	82	0	2.4
12.11.1999 	0.4	5.9	2.8	79	14	2.4
13.11.1999 	1.3	4.2	2.5	83	0	1.2
14.11.1999 	1.0	7.5	1.3	91	5	1.2
15.11.1999 	6.7	4.7	-2.7	81	91	2.4
16.11.1999 	0.0	3.0	-5.5	79	94	2.4
17.11.1999 	0.0	3.1	-0.9	94	0	2.9
18.11.1999 	0.0	2.6	0.4	89	1	4.3
19.11.1999 	0.0	3.3	-0.3	92	15	1.9
20.11.1999 	0.0	1.0	-0.8	94	0	2.4
21.11.1999 	3.7	0.9	-3.5	84	47	1.9
22.11.1999 	0.0	0.9	-3.3	93	0	3.7
23.11.1999 	0.0	4.8	0.7	98	1	2.4
24.11.1999 	0.3	4.0	1.7	98	0	1.9
25.11.1999 	0.1	5.8	3.0	98	0	2.4
26.11.1999 	0.0	5.6	4.0	92	1	2.9
27.11.1999 	1.2	7.0	0.6	95	1	1.9
28.11.1999 	1.5	10.0	3.1	83	28	3.7
29.11.1999 	0.1	7.3	1.7	87	59	1.2
30.11.1999 	6.2	8.8	-0.3	87	35	1.9
01.12.1999 	0.0	9.0	7.0	87	0	5.0
02.12.1999 	0.0	7.9	3.5	72	32	5.0
03.12.1999 	0.3	9.7	2.7	76	4	7.5
04.12.1999 	0.2	6.7	2.2	71	19	2.9
05.12.1999 	0.0	4.3	1.2	89	3	3.7
06.12.1999 	0.0	5.5	-2.1	91	0	5.0
07.12.1999 	0.0	7.2	5.5	91	0	4.3
08.12.1999 	0.0	8.8	3.9	87	20	3.7
09.12.1999 	0.0	9.2	6.7	86	0	4.3
10.12.1999 	0.0	6.8	5.1	79	6	3.7
11.12.1999 	0.0	9.9	3.6	89	0	5.9
12.12.1999 	0.0	12.3	6.0	89	6	4.3
13.12.1999 	0.0	6.8	3.4	80	31	5.0
14.12.1999 	4.7	5.0	1.2	86	17	3.7
15.12.1999 	0.7	3.5	-2.0	79	23	4.3
16.12.1999 	0.2	1.1	-3.8	84	13	1.9
17.12.1999 	0.0	1.6	-1.2	93	0	5.0
18.12.1999 	0.0	3.5	0.0	97	0	2.4
19.12.1999 	0.3	2.9	-1.5	87	53	2.9
20.12.1999 	1.0	3.7	-1.2	84	12	2.4
21.12.1999 	18.7	0.6	-1.4	91	0	2.4
22.12.1999 	0.4	-0.7	-4.8	81	72	2.4
23.12.1999 	0.4	-1.8	-4.8	88	0	3.7
24.12.1999 	3.5	5.1	-1.8	93	0	5.0
25.12.1999 	4.4	9.0	4.1	84	1	5.9
26.12.1999 	4.5	5.2	2.0	90	1	7.5
27.12.1999 	2.9	4.3	1.0	91	0	2.9
28.12.1999 	10.5	3.4	0.3	89	3	2.4
29.12.1999 	9.3	3.9	1.1	85	8	4.3
30.12.1999 	1.2	3.6	1.5	86	1	2.4
31.12.1999 	10.0	2.6	0.7	97	0	2.4
01.01.2000 	21.1	4.5	2.1	98	0	2.4
02.01.2000 	2.5	3.9	-0.7	99	0	2.4
03.01.2000 	0.0	5.5	1.4	93	0	2.4
04.01.2000 	0.0	7.2	3.5	95	0	3.7
05.01.2000 	0.7	7.8	1.6	85	88	2.4
06.01.2000 	0.0	4.0	0.0	98	0	2.9
07.01.2000 	0.0	7.9	2.8	93	23	0.8
08.01.2000 	0.0	7.3	3.9	83	0	2.9
09.01.2000 	0.0	6.1	3.1	92	0	1.2
10.01.2000 	0.0	4.4	-1.8	86	26	1.9
11.01.2000 	0.1	1.1	-4.5	96	0	0.8
12.01.2000 	2.3	1.4	-0.4	90	0	2.9
13.01.2000 	0.1	0.5	-1.5	84	11	3.7
14.01.2000 	0.1	2.2	-0.3	88	0	1.9
15.01.2000 	0.0	2.3	-1.0	85	0	1.2
16.01.2000 	0.0	1.8	-2.4	88	0	2.4
17.01.2000 	0.0	6.8	1.8	87	0	4.3
18.01.2000 	0.1	7.7	2.9	81	2	5.0
19.01.2000 	1.8	4.5	-0.7	71	37	2.9
20.01.2000 	1.1	4.2	0.2	83	0	3.7
21.01.2000 	1.4	5.5	2.7	81	2	5.0
22.01.2000 	0.2	3.1	1.4	90	0	3.7
23.01.2000 	0.0	1.7	-5.9	85	2	2.4
24.01.2000 	2.2	-1.4	-9.7	79	97	0.5
25.01.2000 	3.3	-0.8	-10.1	81	94	1.2
26.01.2000 	3.1	-0.9	-10.1	84	24	1.9
27.01.2000 	3.3	-1.0	-4.5	87	2	1.9
28.01.2000 	1.8	3.0	-9.2	79	19	2.4
29.01.2000 	0.5	8.6	3.0	94	0	7.5
30.01.2000 	0.0	9.4	6.5	83	0	5.0
31.01.2000 	0.7	9.8	8.1	85	0	5.0
01.02.2000 	6.7	11.3	6.9	76	25	2.9
02.02.2000 	4.2	7.9	4.7	87	0	5.0
03.02.2000 	3.2	6.7	4.6	86	1	3.7
04.02.2000 	0.9	7.2	0.2	86	2	3.7
05.02.2000 	0.0	11.3	5.7	78	51	1.9
06.02.2000 	0.5	12.2	0.9	76	64	1.9
07.02.2000 	0.4	10.5	6.3	74	33	5.9
08.02.2000 	0.0	11.5	6.2	79	3	5.9
09.02.2000 	0.0	8.7	1.8	80	20	6.7
10.02.2000 	0.0	9.2	3.5	79	39	4.3
11.02.2000 	0.0	7.8	-0.1	79	68	1.9
12.02.2000 	0.0	6.8	-3.5	78	36	4.3
13.02.2000 	0.0	7.8	1.9	85	35	3.7
14.02.2000 	0.0	7.3	-1.5	78	78	2.9
15.02.2000 	0.0	10.8	3.8	92	10	2.9
16.02.2000 	0.0	5.9	-0.4	79	33	5.0
17.02.2000 	0.0	4.2	-0.9	91	19	4.3
18.02.2000 	0.0	2.0	-0.3	94	0	3.7
19.02.2000 	0.0	6.4	1.5	87	5	2.4
20.02.2000 	0.0	4.7	-0.1	73	28	3.7
21.02.2000 	0.0	4.5	-2.3	83	23	0.8
22.02.2000 	0.0	4.1	-0.1	97	1	1.2
23.02.2000 	0.0	5.9	-1.0	96	6	0.8
24.02.2000 	0.0	8.3	1.7	90	0	3.7
25.02.2000 	0.0	10.4	2.0	84	25	3.7
26.02.2000 	0.0	8.6	-3.1	80	91	0.8
27.02.2000 	0.0	10.9	-4.6	83	79	1.9
28.02.2000 	5.9	16.0	6.2	73	48	5.0
29.02.2000 	3.3	8.8	2.4	82	10	3.7
01.03.2000 	0.2	8.0	2.7	89	9	3.7
02.03.2000 	0.2	6.2	1.3	68	38	5.0
03.03.2000 	0.3	8.8	1.6	90	0	5.9
04.03.2000 	5.1	4.7	-0.4	87	34	3.7
05.03.2000 	0.0	3.5	-0.6	80	10	3.7
06.03.2000 	0.0	9.4	1.6	65	58	4.3
07.03.2000 	0.0	11.2	5.0	71	2	3.7
08.03.2000 	0.0	11.2	7.9	93	0	5.0
09.03.2000 	6.1	13.0	10.0	83	1	5.9
10.03.2000 	0.1	10.5	3.9	74	40	2.4
11.03.2000 	0.0	10.5	7.9	80	2	5.0
12.03.2000 	0.0	9.8	5.0	74	4	1.2
13.03.2000 	0.0	13.6	3.6	71	80	2.4
14.03.2000 	0.0	12.7	4.6	83	0	3.7
15.03.2000 	0.0	6.6	1.2	69	28	5.0
16.03.2000 	0.0	9.2	3.1	79	5	5.0
17.03.2000 	0.0	9.2	7.6	82	0	4.3
18.03.2000 	0.0	9.2	6.1	83	0	2.9
19.03.2000 	0.0	10.3	4.3	70	30	1.9
20.03.2000 	0.0	13.3	1.2	72	61	1.9
21.03.2000 	0.0	15.3	0.3	72	79	1.2
22.03.2000 	0.0	16.3	-1.0	72	91	0.8
23.03.2000 	1.9	16.5	1.4	68	66	1.2
24.03.2000 	2.7	15.0	8.0	79	7	3.7
25.03.2000 	0.0	14.8	7.4	83	7	1.9
26.03.2000 	0.2	11.7	4.4	84	25	1.9
27.03.2000 	0.1	12.3	2.5	84	14	1.2
28.03.2000 	0.0	5.7	3.1	82	0	2.4
29.03.2000 	0.0	9.2	2.7	85	1	3.7
30.03.2000 	3.6	8.2	6.6	89	0	2.4
31.03.2000 	2.3	7.9	6.0	85	0	2.4
01.04.2000 	0.1	7.5	-0.2	96	4	1.2
02.04.2000 	0.0	14.1	4.3	73	60	2.4
03.04.2000 	0.0	18.1	1.6	63	60	1.9
04.04.2000 	0.0	16.6	9.1	62	52	3.7
05.04.2000 	0.0	12.2	2.3	75	9	2.9
06.04.2000 	0.0	11.0	-1.7	49	99	2.9
07.04.2000 	0.0	13.9	-1.2	58	90	1.9
08.04.2000 	0.0	13.4	-1.2	63	65	1.2
09.04.2000 	0.0	13.5	4.7	64	54	2.4
10.04.2000 	0.0	14.0	1.8	56	70	2.4
11.04.2000 	0.0	14.4	-0.6	58	50	2.4
12.04.2000 	0.0	11.4	5.5	69	40	4.3
13.04.2000 	0.0	13.1	3.3	73	28	3.7
14.04.2000 	0.0	10.3	5.7	80	0	2.4
15.04.2000 	0.0	10.9	5.5	87	8	2.4
16.04.2000 	0.0	15.7	5.6	57	53	2.9
17.04.2000 	0.0	13.6	6.8	75	3	3.7
18.04.2000 	0.0	13.6	7.7	75	0	1.9
19.04.2000 	0.0	18.0	8.0	72	37	1.9
20.04.2000 	1.0	20.4	3.7	70	87	2.4
21.04.2000 	0.0	22.1	7.5	62	46	1.9
22.04.2000 	0.0	26.5	8.6	61	60	2.4
23.04.2000 	0.0	22.9	13.0	66	26	2.4
24.04.2000 	2.7	15.4	9.3	84	6	2.4
25.04.2000 	2.2	18.7	2.9	73	71	1.2
26.04.2000 	2.4	24.7	6.1	66	91	2.4
27.04.2000 	0.9	25.7	10.4	57	59	2.9
28.04.2000 	4.0	24.4	12.0	69	40	2.9
29.04.2000 	0.0	18.8	13.8	90	3	2.4
30.04.2000 	0.0	21.1	13.9	87	19	2.4
01.05.2000 	0.0	22.6	12.6	80	39	2.9
02.05.2000 	0.0	23.2	13.1	85	25	2.4
03.05.2000 	0.0	23.9	13.2	69	48	2.4
04.05.2000 	0.0	24.3	12.2	72	27	1.9
05.05.2000 	0.0	25.3	10.5	56	66	2.4
06.05.2000 	6.0	26.0	10.7	50	92	2.4
07.05.2000 	2.1	26.7	13.0	60	76	1.9
08.05.2000 	0.0	26.8	11.9	76	50	1.9
09.05.2000 	0.0	25.4	12.0	78	61	1.2
10.05.2000 	2.3	27.6	11.9	69	69	2.4
11.05.2000 	1.9	28.3	14.0	59	82	2.4
12.05.2000 	1.2	25.4	14.3	54	38	2.4
13.05.2000 	0.0	25.2	8.8	50	96	2.4
14.05.2000 	0.0	26.9	9.0	50	97	1.9
15.05.2000 	2.6	28.0	9.5	48	94	1.9
16.05.2000 	9.8	28.6	9.1	59	86	0.8
17.05.2000 	9.9	22.1	13.8	74	32	2.4
18.05.2000 	2.7	17.1	8.5	74	24	2.9
19.05.2000 	3.6	15.5	7.4	76	21	4.3
20.05.2000 	3.4	15.3	6.9	86	16	2.9
21.05.2000 	0.0	15.9	3.7	84	8	1.2
22.05.2000 	10.8	14.3	8.4	87	3	2.9
23.05.2000 	1.7	17.8	8.3	76	22	2.4
24.05.2000 	0.0	19.8	9.4	78	3	2.4
25.05.2000 	0.0	18.2	12.2	78	17	4.3
26.05.2000 	0.0	20.4	5.4	62	60	1.9
27.05.2000 	0.0	18.2	12.1	59	39	4.3
28.05.2000 	0.2	18.0	8.0	62	27	4.3
29.05.2000 	0.2	14.5	6.7	76	42	4.3
30.05.2000 	0.0	13.7	4.0	87	11	1.9
31.05.2000 	2.2	17.9	8.6	76	26	0.8
01.06.2000 	0.0	23.1	8.8	65	37	2.4
02.06.2000 	0.0	28.6	10.1	62	71	1.9
03.06.2000 	5.4	29.4	15.0	72	69	2.4
04.06.2000 	0.0	27.6	16.0	81	49	1.2
05.06.2000 	0.0	24.9	16.6	91	24	1.2
06.06.2000 	4.3	18.6	12.5	69	20	5.0
07.06.2000 	0.0	19.0	10.5	70	35	4.3
08.06.2000 	20.3	22.1	6.3	62	89	1.9
09.06.2000 	0.0	29.5	9.8	61	94	0.8
10.06.2000 	0.2	30.5	14.6	63	74	1.9
11.06.2000 	0.0	22.0	15.1	88	2	1.9
12.06.2000 	2.5	25.1	11.0	63	91	1.9
13.06.2000 	0.0	29.3	11.2	58	94	1.9
14.06.2000 	0.0	27.1	15.1	64	77	2.9
15.06.2000 	9.4	20.7	14.9	80	7	2.9
16.06.2000 	0.1	20.1	7.9	56	65	2.9
17.06.2000 	3.6	22.0	5.5	50	96	1.2
18.06.2000 	0.0	28.7	6.5	47	93	1.2
19.06.2000 	0.0	33.0	12.1	44	95	1.9
20.06.2000 	0.0	34.8	13.5	43	94	1.9
21.06.2000 	0.0	32.4	16.1	48	82	2.4
22.06.2000 	0.0	24.4	18.4	58	38	3.7
23.06.2000 	0.0	21.7	14.6	59	31	3.7
24.06.2000 	0.0	19.3	12.3	75	25	2.9
25.06.2000 	0.0	18.7	11.4	78	15	3.7
26.06.2000 	0.0	17.1	10.7	62	15	4.3
27.06.2000 	0.0	20.9	5.7	55	74	2.9
28.06.2000 	5.7	20.8	5.3	55	73	2.9
29.06.2000 	6.2	20.1	9.5	51	43	2.4
30.06.2000 	2.1	21.2	9.7	68	6	1.9
01.07.2000 	2.1	25.3	12.3	80	15	1.9
02.07.2000 	0.2	26.5	14.0	81	48	1.9
03.07.2000 	0.0	25.2	15.0	88	20	2.4
04.07.2000 	0.0	20.9	14.6	96	4	1.9
05.07.2000 	0.0	21.6	13.6	81	24	3.7
06.07.2000 	0.0	22.8	12.7	77	35	2.4
07.07.2000 	0.0	17.2	12.9	91	0	2.9
08.07.2000 	0.0	15.9	9.4	83	4	2.9
09.07.2000 	0.0	16.4	11.2	83	3	3.7
10.07.2000 	0.0	19.5	12.8	74	23	4.3
11.07.2000 	0.0	17.5	10.4	77	4	4.3
12.07.2000 	0.0	16.8	10.9	69	32	4.3
13.07.2000 	0.0	15.5	6.2	87	4	2.9
14.07.2000 	30.6	18.3	11.7	83	21	4.3
15.07.2000 	0.0	16.3	10.2	80	20	3.7
16.07.2000 	0.0	17.4	10.4	92	35	2.9
17.07.2000 	0.0	18.8	9.6	80	21	2.4
18.07.2000 	3.3	19.0	10.4	80	22	1.9
19.07.2000 	7.8	17.8	11.6	81	6	3.7
20.07.2000 	0.0	22.6	11.9	74	38	2.4
21.07.2000 	0.0	23.9	12.8	66	58	1.9
22.07.2000 	4.1	21.4	11.5	77	23	0.8
23.07.2000 	3.9	25.4	9.9	70	62	2.4
24.07.2000 	4.3	22.0	14.5	89	11	2.9
25.07.2000 	1.2	19.1	14.9	92	2	2.9
26.07.2000 	0.0	20.6	13.6	81	7	1.2
27.07.2000 	0.0	22.2	13.0	86	21	2.9
28.07.2000 	0.5	19.1	13.7	88	10	2.9
29.07.2000 	0.0	22.3	11.6	83	27	2.4
30.07.2000 	0.0	21.3	12.9	92	31	2.4
31.07.2000 	0.0	24.2	11.8	76	54	1.9
01.08.2000 	0.0	28.0	11.0	69	82	1.2
02.08.2000 	0.0	23.4	14.1	80	30	2.4
03.08.2000 	0.0	21.6	10.8	82	40	1.9
04.08.2000 	0.0	23.7	11.3	75	51	1.2
05.08.2000 	0.1	24.8	10.8	70	86	2.9
06.08.2000 	0.9	24.3	12.2	70	80	1.9
07.08.2000 	0.0	23.8	14.5	70	23	1.9
08.08.2000 	0.0	22.2	15.0	90	29	1.2
09.08.2000 	0.0	25.3	12.9	79	52	1.2
10.08.2000 	0.0	26.3	13.9	78	32	1.2
11.08.2000 	0.1	25.4	15.0	71	65	1.9
12.08.2000 	1.0	28.6	11.4	71	93	1.2
13.08.2000 	0.0	30.1	13.4	69	92	1.2
14.08.2000 	0.0	31.4	13.8	66	82	1.2
15.08.2000 	1.3	27.9	17.4	75	34	1.9
16.08.2000 	0.6	26.8	14.8	71	64	0.8
17.08.2000 	0.0	27.3	14.6	71	64	2.4
18.08.2000 	0.0	25.7	13.1	73	42	1.2
19.08.2000 	0.0	25.5	17.5	88	18	1.9
20.08.2000 	0.0	24.6	17.4	94	28	1.9
21.08.2000 	0.0	21.3	15.4	79	31	2.4
22.08.2000 	0.0	22.9	13.0	79	57	1.9
23.08.2000 	0.0	23.8	10.4	73	91	2.4
24.08.2000 	0.0	25.7	10.2	66	95	1.9
25.08.2000 	0.0	22.6	10.3	75	91	1.9
26.08.2000 	10.7	25.5	10.3	64	92	2.9
27.08.2000 	5.5	22.6	13.7	82	18	1.9
28.08.2000 	2.3	22.5	13.2	73	60	1.9
29.08.2000 	0.5	22.5	12.0	76	30	1.9
30.08.2000 	0.7	23.0	12.2	72	62	1.9
31.08.2000 	0.0	23.7	10.9	74	68	0.8
01.09.2000 	0.0	21.2	10.5	88	6	1.9
02.09.2000 	0.0	16.4	12.5	92	4	4.3
03.09.2000 	0.0	17.9	11.8	79	26	4.3
04.09.2000 	1.5	16.5	10.2	79	21	2.4
05.09.2000 	17.0	16.5	10.1	83	25	2.4
06.09.2000 	0.3	15.7	8.7	96	0	2.9
07.09.2000 	1.5	16.0	11.7	88	2	4.3
08.09.2000 	5.0	20.3	11.2	82	8	1.2
09.09.2000 	0.6	23.7	14.7	79	55	1.9
10.09.2000 	0.0	25.7	12.6	82	57	2.4
11.09.2000 	0.0	26.7	12.6	80	90	1.2
12.09.2000 	0.0	26.0	11.9	78	77	1.2
13.09.2000 	0.0	23.1	16.5	75	42	2.4
14.09.2000 	0.0	21.2	11.1	84	32	0.8
15.09.2000 	0.0	22.6	12.2	82	33	1.2
16.09.2000 	0.0	16.9	13.2	89	15	2.9
17.09.2000 	0.0	18.1	11.8	85	15	1.9
18.09.2000 	0.0	16.6	12.5	94	0	1.9
19.09.2000 	0.0	19.4	7.7	85	91	2.9
20.09.2000 	1.6	18.3	9.9	82	29	1.9
21.09.2000 	0.3	12.9	9.8	99	0	1.9
22.09.2000 	0.0	17.5	10.1	88	49	1.2
23.09.2000 	0.0	18.8	7.9	78	47	2.4
24.09.2000 	0.0	19.4	5.6	79	97	1.2
25.09.2000 	0.0	20.9	9.1	83	40	1.2
26.09.2000 	1.9	16.7	11.4	94	3	1.2
27.09.2000 	0.0	18.2	9.8	96	2	1.9
28.09.2000 	0.0	21.6	13.6	90	17	2.4
29.09.2000 	2.0	24.4	11.4	84	88	1.2
30.09.2000 	0.0	19.1	10.1	91	9	0.8
01.10.2000 	0.7	15.7	13.0	97	0	1.2
02.10.2000 	0.1	18.7	9.9	81	39	2.4
03.10.2000 	0.2	18.6	8.4	85	57	0.5
04.10.2000 	1.6	16.2	7.9	87	1	1.2
05.10.2000 	5.3	17.1	11.5	91	7	1.2
06.10.2000 	7.3	13.0	7.7	86	44	2.4
07.10.2000 	0.1	14.0	3.5	85	67	1.2
08.10.2000 	2.9	11.7	2.3	92	20	2.9
09.10.2000 	0.0	13.7	7.5	90	23	1.9
10.10.2000 	0.0	11.7	6.1	84	17	5.9
11.10.2000 	0.0	13.2	6.1	91	4	5.0
12.10.2000 	0.0	15.0	8.3	89	44	3.7
13.10.2000 	0.0	15.3	10.0	92	9	1.2
14.10.2000 	0.0	16.1	7.6	91	37	2.4
15.10.2000 	0.0	19.4	11.9	90	57	2.9
16.10.2000 	0.0	19.0	9.9	74	74	2.4
17.10.2000 	0.0	14.8	7.3	86	15	1.9
18.10.2000 	0.0	11.6	2.8	91	8	1.2
19.10.2000 	0.0	11.1	7.4	98	0	1.9
20.10.2000 	0.2	13.0	10.9	93	0	1.2
21.10.2000 	0.0	16.5	8.0	91	51	1.9
22.10.2000 	0.0	17.7	6.9	87	63	1.2
23.10.2000 	0.9	10.5	4.8	99	0	2.9
24.10.2000 	0.1	13.3	10.4	82	27	2.9
25.10.2000 	0.0	15.1	9.2	86	0	5.0
26.10.2000 	0.5	13.2	6.9	82	36	3.7
27.10.2000 	3.1	10.6	6.3	98	1	1.9
28.10.2000 	1.7	12.4	8.1	97	2	2.4
29.10.2000 	1.3	13.4	8.4	70	27	4.3
30.10.2000 	0.0	15.8	9.2	72	5	6.7
31.10.2000 	0.1	10.6	7.5	82	0	5.0
01.11.2000 	1.4	11.3	4.9	89	19	2.9
02.11.2000 	0.0	13.3	3.9	80	24	3.7
03.11.2000 	0.0	11.5	7.9	96	0	1.9
04.11.2000 	0.0	10.9	4.6	89	37	2.4
05.11.2000 	0.0	9.2	3.8	84	14	2.9
06.11.2000 	0.0	7.9	4.9	78	1	1.2
07.11.2000 	0.0	11.0	6.2	76	13	5.0
08.11.2000 	0.0	10.1	7.0	82	0	4.3
09.11.2000 	0.0	9.9	5.7	82	2	2.9
10.11.2000 	0.1	9.3	2.0	85	47	2.4
11.11.2000 	0.1	8.4	1.6	90	18	2.9
12.11.2000 	0.0	11.5	3.9	73	20	5.9
13.11.2000 	0.0	11.0	8.1	98	0	2.4
14.11.2000 	8.8	10.0	7.3	95	0	2.4
15.11.2000 	2.5	9.0	4.6	92	8	2.9
16.11.2000 	0.0	9.7	3.3	87	64	2.4
17.11.2000 	0.0	6.9	1.7	92	2	2.4
18.11.2000 	0.0	7.9	1.2	84	13	4.3
19.11.2000 	0.0	5.7	2.9	91	0	5.0
20.11.2000 	0.0	7.1	4.2	82	14	3.7
21.11.2000 	0.1	6.8	-1.5	90	24	2.9
22.11.2000 	0.1	10.0	4.5	93	18	4.3
23.11.2000 	0.0	9.8	6.6	92	0	1.2
24.11.2000 	0.6	8.5	5.2	85	14	2.4
25.11.2000 	9.0	5.2	0.2	98	8	1.9
26.11.2000 	1.6	8.6	1.7	92	6	2.4
27.11.2000 	0.0	8.6	5.2	81	21	3.7
28.11.2000 	1.3	9.5	4.7	99	0	3.7
29.11.2000 	0.0	12.2	7.4	92	30	2.9
30.11.2000 	0.0	10.3	5.9	97	0	0.8
01.12.2000 	0.0	6.9	4.4	99	1	2.4
02.12.2000 	0.0	10.9	5.3	96	1	2.4
03.12.2000 	0.0	9.5	6.0	92	4	1.9
04.12.2000 	0.0	9.4	1.5	93	41	2.9
05.12.2000 	0.0	10.9	4.8	93	71	1.9
06.12.2000 	0.0	5.7	2.8	96	1	2.4
07.12.2000 	0.0	8.4	5.4	94	10	1.9
08.12.2000 	0.0	12.1	6.5	93	0	3.7
09.12.2000 	3.2	11.6	6.6	84	37	4.3
10.12.2000 	1.5	9.6	6.4	89	0	3.7
11.12.2000 	20.5	13.8	7.7	74	60	4.3
12.12.2000 	3.0	13.1	9.4	95	0	2.9
13.12.2000 	0.5	12.9	8.2	69	31	5.9
14.12.2000 	0.1	9.3	6.3	94	0	2.9
15.12.2000 	0.0	6.5	2.7	93	5	5.0
16.12.2000 	0.0	4.2	1.8	73	1	5.9
17.12.2000 	0.7	4.4	-3.0	88	66	1.2
18.12.2000 	8.2	0.8	-3.5	98	0	1.2
19.12.2000 	4.4	3.4	-0.6	96	0	2.4
20.12.2000 	0.8	3.8	-3.7	74	86	2.9
21.12.2000 	0.0	3.0	-6.3	81	94	1.9
22.12.2000 	0.0	-1.7	-9.1	88	84	1.2
23.12.2000 	0.0	-1.7	-9.1	91	84	1.9
24.12.2000 	0.0	-0.5	-5.1	99	0	1.9
25.12.2000 	0.6	0.5	-0.7	97	0	1.2
26.12.2000 	1.8	-0.3	-1.7	99	0	1.2
27.12.2000 	0.0	2.8	-0.4	98	0	0.8
28.12.2000 	0.0	3.0	0.4	91	5	2.9
29.12.2000 	0.0	1.1	-4.1	99	0	1.9
30.12.2000 	0.0	1.5	-3.2	93	22	2.9
31.12.2000 	0.0	3.5	-1.7	89	89	2.4
01.01.2001 	0.0	1.2	-3.5	80	0	3.7
02.01.2001 	1.3	7.2	0.9	92	24	3.7
03.01.2001 	0.9	8.8	3.6	80	28	4.3
04.01.2001 	6.6	7.9	2.6	89	0	3.7
05.01.2001 	0.0	10.1	5.7	95	0	5.0
06.01.2001 	7.5	11.1	6.0	82	3	5.0
07.01.2001 	2.6	8.9	3.4	86	48	2.9
08.01.2001 	0.0	3.5	-1.2	99	4	1.2
09.01.2001 	10.8	5.5	-1.0	95	24	1.9
10.01.2001 	18.6	1.4	-2.6	99	0	0.8
11.01.2001 	11.9	2.4	-0.5	93	0	2.4
12.01.2001 	2.3	3.5	-4.1	90	95	2.4
13.01.2001 	1.7	1.8	-4.1	74	97	2.4
14.01.2001 	1.3	1.1	-5.1	79	97	2.4
15.01.2001 	0.2	2.9	-5.9	73	96	2.4
16.01.2001 	0.0	1.3	-8.0	79	87	1.9
17.01.2001 	4.8	-1.2	-9.7	87	66	1.2
18.01.2001 	0.0	-0.8	-6.9	98	0	1.9
19.01.2001 	0.0	0.9	-5.9	92	29	0.8
20.01.2001 	0.0	-0.3	-4.3	99	0	0.8
21.01.2001 	0.0	0.0	-2.2	95	4	1.2
22.01.2001 	0.1	3.1	-2.2	99	0	2.9
23.01.2001 	0.0	7.9	1.3	94	14	4.3
24.01.2001 	0.0	9.0	5.9	95	0	4.3
25.01.2001 	0.6	8.8	2.2	92	49	2.4
26.01.2001 	5.2	6.8	2.1	89	12	3.7
27.01.2001 	0.3	4.7	1.5	86	0	5.0
28.01.2001 	0.0	6.0	-1.0	89	51	2.4
29.01.2001 	0.3	4.4	-1.4	88	8	1.2
30.01.2001 	3.5	4.9	-2.6	89	29	0.8
31.01.2001 	5.3	4.4	-2.8	88	18	0.8
01.02.2001 	0.0	1.6	-2.6	90	25	2.4
02.02.2001 	0.0	0.8	-1.8	91	0	2.4
03.02.2001 	0.0	2.4	-1.3	98	0	1.9
04.02.2001 	2.4	6.8	1.5	99	0	2.9
05.02.2001 	1.7	9.9	6.5	91	7	4.3
06.02.2001 	11.2	13.4	8.5	85	0	3.7
07.02.2001 	1.1	12.1	9.0	79	0	3.7
08.02.2001 	2.8	14.1	9.4	63	23	4.3
09.02.2001 	0.0	10.7	-0.3	79	0	2.4
10.02.2001 	0.5	7.4	-4.1	83	90	1.2
11.02.2001 	0.0	8.0	0.0	81	3	2.9
12.02.2001 	0.0	11.2	6.5	86	20	2.4
13.02.2001 	0.0	8.6	3.5	81	52	2.4
14.02.2001 	0.0	9.5	-0.8	79	86	2.4
15.02.2001 	0.0	13.3	-1.4	75	98	0.8
16.02.2001 	0.0	11.3	-1.8	81	95	2.4
17.02.2001 	0.2	7.1	1.8	89	1	2.9
18.02.2001 	0.0	7.4	-2.3	83	49	2.4
19.02.2001 	0.0	5.7	3.5	80	0	4.3
